year,avg_temp_c,rain_mm,max_temp_c,max_temp_c_1
2012,15.17,0.0,21.0,8.11
2012,22.67,0.0,29.78,14.39
2012,18.89,0.0,25.0,10.78
2012,19.11,0.25,24.0,15.28
2012,-1.83,0.0,3.0,-8.22
2012,11.56,2.29,15.0,8.39
2012,10.17,1.78,14.28,4.78
2012,22.72,0.0,29.22,13.72
2012,24.67,0.0,31.0,17.78
2012,23.78,0.0,29.61,18.61
2012,-1.06,0.0,2.39,-6.5
2012,25.44,0.0,31.5,18.61
2012,1.44,0.0,5.5,-1.78
2012,1.11,0.0,5.0,-2.78
2012,19.78,,25.5,15.61
2012,3.5,0.0,6.61,1.5
2012,12.0,13.46,18.39,4.28
2012,26.94,0.0,33.78,19.0
2012,4.56,0.0,8.11,1.78
2012,27.17,0.0,32.39,20.61
2012,24.5,0.0,31.61,16.61
2012,23.22,0.0,29.78,17.0
2012,6.22,0.0,9.5,3.89
2012,20.61,0.0,26.11,13.39
2012,24.39,0.0,30.22,17.5
2012,17.56,0.0,24.0,10.61
2012,24.5,0.0,31.0,17.89
2012,17.11,0.0,23.28,10.5
2012,12.44,0.0,18.0,6.0
2012,-4.28,,-2.0,-7.0
2012,5.61,0.51,9.72,1.0
2012,4.22,2.79,7.78,1.5
2012,-0.06,2.03,2.0,-2.0
2012,0.94,1.78,3.11,-2.22
2012,15.17,4.83,20.89,10.89
2012,9.44,4.32,12.22,7.0
2012,23.56,0.0,29.72,15.5
2012,21.22,0.0,28.39,11.89
2012,8.0,0.0,10.39,5.89
2012,23.33,0.0,29.61,14.61
2012,-0.5,2.03,3.0,-3.39
2012,7.11,2.54,10.61,2.0
2012,7.06,0.51,11.0,2.5
2012,21.78,10.41,27.0,17.0
2012,4.72,0.25,6.28,2.72
2012,7.39,0.0,11.28,3.0
2012,17.06,2.29,21.0,13.0
2012,12.61,0.0,20.0,7.0
2012,-5.28,0.0,-1.0,-9.0
2012,11.78,0.0,16.0,5.0
2012,17.44,0.0,24.0,10.0
2012,4.83,0.0,8.89,2.0
2012,12.67,2.54,19.5,4.89
2012,16.11,0.0,22.0,9.78
2012,29.11,0.0,36.11,20.89
2012,22.33,0.0,30.22,14.61
2012,8.17,0.0,13.0,3.89
2012,8.11,0.0,10.22,7.0
2012,-0.44,0.0,2.0,-2.28
2012,26.33,0.0,32.22,20.78
2012,24.78,0.0,31.0,16.78
2012,8.89,0.25,13.11,5.0
2012,9.5,4.32,16.5,2.0
2012,14.89,4.06,16.78,13.0
2012,9.22,4.57,11.0,8.0
2012,2.44,3.05,7.0,0.0
2012,21.06,0.0,25.22,18.0
2012,9.33,0.0,12.11,6.0
2012,15.0,0.0,22.0,8.0
2012,23.61,0.0,29.0,18.0
2012,4.22,0.0,11.0,-2.0
2012,2.78,1.27,4.0,1.0
2012,4.28,1.27,7.22,0.0
2012,7.78,0.0,13.61,3.0
2013,20.72,,26.28,17.0
2013,21.67,,26.11,17.0
2013,6.22,,10.0,2.78
2013,13.72,,19.0,9.0
2013,-2.17,,3.0,-5.0
2013,12.89,0.0,21.28,8.0
2013,12.17,1.02,19.61,6.72
2013,17.72,0.0,23.39,11.89
2013,7.67,6.1,12.0,4.0
2013,8.17,2.29,10.11,6.0
2013,14.0,2.03,18.39,8.78
2013,17.72,0.0,23.5,12.0
2013,24.83,0.0,30.5,18.0
2013,16.61,4.06,22.0,10.39
2013,17.06,4.83,22.28,10.89
2013,-2.61,1.78,-0.61,-6.0
2013,18.72,55.88,24.0,15.0
2013,0.56,0.0,1.0,-0.11
2013,14.39,0.76,20.0,10.5
2013,10.28,4.32,14.0,7.0
2013,12.72,0.0,19.0,8.0
2013,14.89,1.78,20.61,7.0
2013,2.11,0.0,5.39,-0.5
2013,13.22,0.0,19.11,8.0
2013,6.78,0.0,10.0,3.5
2013,9.67,41.91,11.0,8.5
2013,19.22,0.0,28.11,11.0
2013,13.83,1.02,18.72,11.0
2013,2.56,0.0,4.28,0.61
2013,4.39,7.87,5.61,3.78
2013,13.83,1.78,17.22,10.78
2013,11.67,3.05,17.28,8.61
2013,13.22,5.59,17.0,11.0
2013,15.39,0.0,21.0,9.61
2013,12.44,21.59,18.22,6.0
2013,8.72,1.02,12.5,4.0
2013,7.11,0.0,12.5,2.78
2013,16.61,1.78,23.0,11.89
2013,0.56,2.29,8.0,-4.0
2013,18.0,1.02,21.0,15.5
2013,15.56,0.0,21.11,10.0
2013,23.28,0.0,28.5,18.39
2013,8.39,6.35,10.28,6.78
2013,23.06,0.0,28.28,18.0
2013,14.44,0.0,19.39,10.11
2013,12.28,0.0,18.61,6.0
2013,4.17,0.0,10.78,-2.61
2013,15.33,0.0,21.5,8.0
2013,27.83,0.0,33.11,21.39
2013,23.0,0.0,28.39,15.78
2013,20.94,0.0,26.61,14.11
2013,-1.17,0.0,3.28,-6.39
2013,12.72,0.0,17.22,9.0
2013,18.28,0.0,25.0,10.72
2013,6.06,0.0,11.11,1.0
2013,0.89,0.0,5.0,-2.5
2013,26.44,0.0,32.0,19.89
2013,3.39,0.0,8.0,-1.28
2013,24.39,0.0,30.28,17.78
2013,11.39,0.0,14.0,9.0
2013,3.89,0.0,9.0,-4.0
2013,5.72,0.0,11.0,1.78
2013,-2.67,0.0,-1.0,-6.0
2013,-1.78,0.0,0.0,-3.0
2013,16.22,0.0,18.72,13.89
2013,1.56,0.0,5.0,-1.28
2013,24.5,0.0,30.0,18.5
2013,24.17,0.0,29.0,16.39
2013,17.67,0.0,22.0,13.5
2013,-3.11,0.0,-1.0,-6.39
2013,15.28,0.0,20.0,11.0
2013,25.11,0.0,30.22,18.0
2013,25.22,0.0,30.5,18.78
2013,28.06,0.0,33.5,20.28
2013,14.78,0.0,20.0,9.61
2013,-1.22,,1.11,-3.0
2013,25.33,,32.72,18.89
2013,14.61,,20.28,8.72
2013,-0.78,,1.22,-3.0
2013,19.44,,23.61,16.0
2013,19.0,,25.11,10.28
2013,23.22,10.92,28.28,17.0
2013,16.5,23.88,21.11,12.72
2013,6.39,0.51,9.39,2.0
2013,23.39,0.25,28.28,19.5
2013,20.61,4.06,27.0,16.0
2013,2.44,1.02,6.28,0.0
2013,5.11,0.25,8.39,-0.72
2013,7.0,3.05,12.0,1.22
2013,10.5,1.02,17.11,7.28
2013,6.44,0.51,8.0,5.0
2013,3.22,2.54,7.11,0.61
2013,1.0,0.51,4.5,-1.5
2013,5.17,0.0,8.39,2.0
2013,12.72,0.0,19.0,5.39
2013,8.61,0.0,11.39,6.0
2013,-3.33,0.76,1.39,-10.89
2013,4.94,0.0,12.0,-2.0
2013,14.11,1.27,18.22,11.0
2013,-1.83,0.76,0.61,-4.0
2013,-1.56,3.3,2.0,-4.61
2013,17.94,0.0,23.61,11.0
2013,17.83,8.38,22.72,13.5
2013,3.28,1.02,5.0,1.0
2013,13.5,2.03,15.72,12.0
2013,11.22,6.1,13.0,9.0
2013,1.61,4.32,3.0,0.89
2013,7.67,0.25,12.22,4.0
2013,-1.0,0.51,0.39,-2.61
2013,5.94,13.21,7.39,5.0
2013,-2.72,2.03,-0.72,-6.0
2013,1.11,0.51,5.11,-4.11
2013,7.83,7.11,12.39,2.0
2013,11.5,8.64,16.0,6.61
2013,9.5,4.83,11.0,7.39
2013,6.0,0.0,7.72,4.0
2013,1.56,8.89,2.39,1.0
2013,1.11,7.11,3.39,0.0
2013,11.78,0.25,17.72,6.0
2013,7.72,6.35,12.0,3.78
2013,10.28,1.02,13.0,9.0
2013,11.33,9.91,16.5,8.0
2013,14.39,0.0,22.22,10.0
2013,1.67,6.86,3.28,0.0
2013,2.61,20.32,4.11,1.0
2013,4.44,0.0,8.5,-0.22
2013,6.39,0.0,10.89,2.61
2013,7.06,1.78,11.5,3.0
2013,1.39,1.02,4.28,-0.11
2013,2.39,2.03,5.0,-2.0
2013,7.5,10.92,12.78,3.0
2013,-2.72,2.03,0.0,-5.0
2013,5.72,5.59,8.5,2.0
2013,-2.78,0.25,-2.0,-4.0
2013,0.89,1.02,3.0,-1.89
2013,2.39,0.0,7.0,-1.72
2013,21.94,0.0,27.61,15.22
2013,28.83,0.0,36.22,21.28
2013,28.83,0.0,37.0,20.61
2013,27.61,0.0,33.61,20.0
2013,29.17,0.0,36.0,22.61
2013,2.11,0.0,6.0,-1.0
2013,15.06,0.0,21.28,8.78
2013,22.39,0.0,29.11,15.0
2013,-1.72,0.0,3.39,-6.5
2013,18.22,0.0,24.11,12.0
2013,16.67,0.0,22.0,12.0
2013,-0.72,0.0,2.5,-4.0
2013,22.06,0.0,26.72,13.89
2013,18.33,0.0,25.11,11.5
2013,7.67,0.0,14.0,-0.39
2013,17.06,0.0,22.0,11.0
2013,11.61,0.0,17.0,4.78
2013,2.72,0.0,7.28,-0.89
2013,24.89,0.0,29.5,18.11
2013,16.67,0.0,23.0,9.5
2013,-1.83,0.0,2.22,-5.11
2013,25.78,0.0,31.0,18.28
2013,22.83,0.0,30.0,14.61
2013,20.0,0.0,25.61,13.11
2013,25.89,0.0,32.0,18.0
2013,2.83,0.0,8.0,-1.28
2013,15.28,0.0,20.0,12.0
2013,21.5,0.0,26.5,16.39
2013,22.44,0.0,27.5,14.5
2013,-3.22,,-2.61,-4.0
2013,19.39,,25.22,12.78
2013,-2.44,,-1.72,-3.0
2013,-1.83,,-0.89,-3.11
2013,20.61,,26.0,16.0
2013,-1.44,0.0,0.0,-3.0
2013,16.78,4.06,21.22,11.61
2013,7.06,1.02,8.22,4.0
2013,6.89,1.02,8.0,5.0
2013,7.78,0.0,14.0,1.39
2013,14.56,2.03,21.39,7.78
2013,12.0,0.76,14.61,9.72
2013,18.67,3.05,23.5,14.0
2013,4.83,0.51,8.22,-0.11
2013,14.33,4.32,19.22,6.39
2013,3.28,0.0,4.5,1.78
2013,14.72,0.0,20.0,9.5
2013,-3.28,0.0,-1.89,-6.5
2013,15.28,0.0,19.22,11.72
2013,10.22,15.49,13.22,8.0
2013,17.72,1.02,22.39,13.78
2013,15.56,7.87,19.89,12.78
2013,7.0,1.27,10.0,3.89
2013,13.22,10.41,15.39,11.0
2013,0.89,6.1,5.0,-2.0
2013,11.11,0.25,14.0,8.11
2013,17.17,0.0,22.11,11.72
2013,1.39,0.25,4.11,-2.0
2013,1.44,0.76,5.28,-1.0
2013,18.17,5.59,25.61,13.0
2013,0.89,0.0,3.11,-2.22
2013,2.44,0.25,4.28,0.72
2013,18.22,7.11,23.61,13.0
2013,0.83,12.19,3.0,-2.0
2013,8.56,0.0,11.0,6.78
2013,11.28,0.0,17.28,6.0
2013,9.39,8.89,11.0,7.61
2013,12.56,13.72,15.72,9.78
2013,2.17,1.27,4.39,1.0
2013,-2.22,1.52,-0.72,-5.0
2013,11.0,0.25,16.0,7.39
2013,6.67,3.05,10.0,4.0
2013,4.78,0.51,6.0,3.39
2013,22.11,0.0,28.61,15.0
2013,21.28,0.0,26.11,16.61
2013,4.5,0.0,11.11,-1.0
2013,18.67,0.0,25.0,11.11
2013,22.06,0.0,27.28,14.5
2013,14.33,0.0,21.39,6.39
2013,0.5,0.0,3.0,-2.0
2013,-2.28,0.0,-1.89,-3.28
2013,21.72,0.0,27.28,16.39
2013,20.17,0.0,26.11,14.39
2013,16.0,0.0,21.0,10.89
2013,22.56,0.0,28.5,15.78
2013,-0.39,0.0,5.11,-3.61
2013,1.67,0.0,6.28,-1.61
2013,5.11,0.0,8.5,2.39
2013,25.28,0.0,32.11,18.5
2013,24.44,0.0,29.22,18.72
2013,5.17,0.0,11.0,0.0
2013,10.94,0.0,15.78,7.5
2013,28.5,0.0,35.0,21.28
2013,26.78,0.0,32.0,19.28
2013,17.22,0.0,22.5,12.78
2013,17.78,0.0,24.0,13.0
2013,18.5,0.0,24.61,11.61
2013,20.0,0.0,24.28,14.89
2013,17.67,0.0,24.0,10.22
2013,16.17,0.0,21.39,10.0
2013,6.0,0.0,10.22,2.0
2013,20.61,0.0,26.11,13.89
2013,16.0,0.0,22.22,10.0
2013,1.89,0.0,5.22,-0.61
2013,16.39,0.0,23.0,8.89
2013,19.56,0.0,26.11,13.22
2013,26.83,0.0,32.28,20.39
2013,17.83,0.0,22.0,13.0
2013,3.83,0.0,9.11,-0.22
2013,28.17,0.0,35.0,20.0
2013,22.44,0.0,29.0,13.5
2013,18.5,,24.39,13.39
2013,1.06,,3.72,-1.0
2013,-1.83,,-1.0,-3.0
2013,21.39,,28.5,16.0
2013,16.17,0.51,18.28,14.61
2013,14.72,1.02,18.22,12.0
2013,0.11,0.0,4.11,-2.22
2013,4.11,0.0,8.78,1.0
2013,17.56,0.0,23.22,11.0
2013,7.0,0.76,11.61,2.0
2013,-1.72,7.62,0.28,-3.28
2013,-2.0,0.0,1.22,-4.5
2013,2.44,5.84,6.61,-2.22
2013,4.44,4.06,7.0,2.0
2013,1.33,6.6,4.22,-1.11
2013,0.89,0.0,4.0,-1.39
2013,11.94,2.29,16.11,7.89
2013,22.56,2.79,29.11,17.5
2013,12.22,2.54,16.11,8.5
2013,15.0,4.06,18.0,12.5
2013,18.89,0.0,23.61,13.61
2013,4.17,0.25,8.0,1.0
2013,5.61,4.06,7.28,3.0
2013,16.11,0.0,21.28,11.11
2013,22.28,2.29,26.78,19.0
2013,6.5,1.52,11.39,2.0
2013,1.56,1.52,5.0,-1.0
2013,22.44,4.32,28.78,17.72
2013,18.78,0.0,25.39,13.39
2013,3.22,2.03,7.39,-3.0
2013,6.22,14.22,10.11,3.61
2013,12.33,2.79,17.28,6.89
2013,13.22,0.51,17.39,9.0
2013,11.67,1.52,13.39,10.0
2013,8.94,1.52,16.0,1.28
2013,4.22,0.0,9.22,-1.61
2013,3.11,0.0,8.22,0.0
2013,28.0,0.0,35.0,18.61
2013,21.56,0.0,25.72,16.5
2013,19.5,0.0,25.61,14.61
2013,4.89,0.0,7.39,2.39
2013,27.67,0.0,33.5,21.5
2013,17.89,0.0,23.72,13.72
2013,12.89,0.0,19.0,5.5
2013,27.06,0.0,33.0,18.89
2013,18.39,0.0,24.78,12.0
2013,19.61,0.0,26.0,12.72
2013,20.61,0.0,25.22,13.72
2013,17.67,0.0,23.0,13.0
2013,15.44,0.0,19.5,11.0
2013,29.56,,37.0,21.0
2013,-2.17,,1.0,-6.0
2013,11.11,,17.0,7.0
2013,26.56,,33.22,19.0
2013,19.11,,24.78,14.78
2013,12.94,,16.0,10.0
2013,6.17,1.02,11.22,2.0
2013,17.22,0.76,24.11,10.39
2013,21.39,2.03,25.0,18.0
2013,12.22,0.76,15.0,9.61
2013,14.78,0.0,22.11,9.89
2013,2.67,2.03,7.0,-1.5
2013,-0.89,3.05,1.0,-3.11
2013,17.72,1.52,23.39,12.5
2013,0.94,0.0,4.89,-3.39
2013,0.83,0.0,4.28,-2.39
2013,-1.78,0.0,-0.89,-3.0
2013,13.17,0.0,19.78,6.5
2013,13.61,0.0,17.78,7.39
2013,-2.11,0.0,-0.89,-5.11
2013,23.56,0.51,29.0,17.61
2013,16.06,4.83,19.61,12.11
2013,9.89,7.62,13.11,6.0
2013,17.06,3.81,22.39,13.0
2013,2.89,2.29,5.11,1.0
2013,5.56,18.54,9.0,2.0
2013,1.28,1.27,4.0,-0.39
2013,1.83,1.78,6.0,-1.0
2013,13.11,5.33,17.0,10.0
2013,0.67,0.51,1.39,-0.11
2013,5.28,7.87,8.72,1.5
2013,9.56,9.65,12.28,7.61
2013,21.5,2.29,26.39,13.39
2013,10.78,0.0,13.22,8.72
2013,18.06,0.0,24.0,14.89
2013,13.72,2.79,19.0,11.0
2013,11.78,31.24,17.0,7.22
2013,18.06,3.05,23.0,14.78
2013,12.06,0.0,18.0,7.28
2013,7.0,0.0,10.0,3.0
2013,8.11,5.33,9.0,6.61
2013,2.89,0.0,6.0,0.0
2013,17.78,0.0,24.22,10.72
2013,0.83,0.0,3.0,-1.22
2013,15.78,0.0,20.39,9.61
2013,6.39,0.0,7.28,5.72
2013,-2.39,1.78,0.0,-4.11
2013,19.39,0.0,24.39,13.0
2013,0.83,0.0,5.0,-3.0
2013,17.28,0.0,23.22,11.0
2013,26.11,0.0,32.0,18.0
2013,28.33,0.0,35.61,20.22
2013,19.17,0.0,24.39,11.89
2013,16.56,0.0,21.39,10.0
2013,21.39,0.0,28.0,12.5
2013,10.72,0.0,17.0,4.72
2013,12.17,0.0,16.11,6.61
2013,17.39,0.0,23.39,10.5
2013,17.67,0.0,23.0,12.5
2013,-0.28,0.0,5.0,-4.72
2013,2.83,0.0,5.22,-0.89
2013,21.11,0.0,27.0,15.72
2013,3.0,0.0,4.39,1.5
2013,-3.39,0.0,-2.78,-4.39
2013,16.61,0.0,22.39,8.72
2013,24.22,0.0,29.0,19.61
2013,19.56,0.0,26.28,12.89
2013,23.56,0.0,29.0,15.61
2013,3.11,0.0,6.39,-0.22
2014,-2.61,,1.0,-7.78
2014,14.78,,17.22,11.0
2014,12.67,,17.78,7.72
2014,10.72,,16.22,5.72
2014,-4.61,,-2.0,-7.11
2014,18.33,,23.0,13.0
2014,15.61,,18.39,13.0
2014,4.72,,7.0,1.61
2014,10.33,7.11,18.0,2.89
2014,5.83,12.95,9.0,3.5
2014,19.0,0.0,23.5,14.0
2014,14.44,6.1,19.61,10.39
2014,18.78,0.0,23.0,14.5
2014,25.0,0.0,29.28,18.72
2014,24.22,0.76,29.5,19.0
2014,7.56,2.79,11.0,5.0
2014,7.17,0.0,11.5,3.39
2014,20.17,0.0,25.0,15.0
2014,18.39,1.02,24.0,12.5
2014,8.67,0.51,14.28,3.72
2014,6.61,0.76,13.5,0.22
2014,11.06,1.78,14.72,7.89
2014,14.78,11.43,17.0,12.89
2014,15.56,3.3,22.28,9.5
2014,7.94,1.52,11.39,4.39
2014,13.5,0.0,19.28,8.0
2014,13.89,0.0,19.61,9.0
2014,17.5,0.0,23.28,11.78
2014,-4.17,1.78,-2.0,-9.0
2014,4.89,5.59,10.22,-1.0
2014,8.06,0.0,13.0,2.72
2014,7.11,3.3,9.78,5.5
2014,5.06,5.08,10.0,-1.39
2014,11.11,0.0,14.5,9.0
2014,18.78,2.79,25.0,10.72
2014,8.78,33.02,12.5,6.0
2014,9.78,12.95,14.22,6.89
2014,2.33,0.0,4.28,0.39
2014,8.17,5.08,11.0,6.0
2014,16.44,12.19,22.0,13.0
2014,16.94,0.51,21.72,14.0
2014,-5.06,0.51,-2.89,-7.0
2014,15.94,12.7,19.5,13.0
2014,5.39,12.7,6.28,4.5
2014,4.78,5.08,5.39,3.0
2014,4.11,0.25,6.0,1.72
2014,6.89,0.0,9.0,4.0
2014,6.83,3.05,10.0,4.0
2014,15.44,0.25,17.11,14.0
2014,6.61,0.76,8.78,4.72
2014,12.17,0.0,18.39,3.39
2014,14.78,0.0,20.89,8.0
2014,20.39,0.0,26.28,12.72
2014,21.11,0.0,27.0,13.28
2014,7.67,0.0,12.0,2.5
2014,21.5,0.0,26.39,16.89
2014,20.67,0.0,26.0,14.89
2014,14.33,0.0,19.0,9.0
2014,14.56,0.0,20.11,8.89
2014,5.44,0.0,10.0,2.0
2014,18.5,0.0,24.11,11.78
2014,16.94,0.0,22.11,9.61
2014,25.78,0.0,31.0,17.61
2014,23.67,0.0,29.22,17.28
2014,20.61,0.0,26.72,13.89
2014,27.0,0.0,33.0,19.11
2014,5.0,0.0,8.28,0.5
2014,9.33,0.0,16.0,2.28
2014,21.56,0.0,27.28,14.61
2014,-0.17,,1.28,-3.11
2014,21.28,,25.72,17.5
2014,11.5,,17.22,5.5
2014,5.0,,9.0,1.22
2014,14.72,,21.11,9.61
2014,7.89,,13.28,2.39
2014,6.22,,10.0,3.72
2014,20.72,2.03,24.22,18.39
2014,22.17,4.06,27.5,17.78
2014,12.22,0.51,20.28,6.11
2014,3.06,2.03,4.0,2.0
2014,22.06,9.91,25.39,19.0
2014,6.06,1.02,10.61,0.72
2014,7.72,0.0,10.39,5.0
2014,6.22,0.0,10.61,2.0
2014,-8.56,0.0,-5.72,-14.5
2014,12.72,2.03,18.22,6.89
2014,17.94,3.3,23.61,13.0
2014,17.39,26.92,22.28,13.0
2014,20.67,0.0,26.22,12.39
2014,3.56,0.76,8.39,-0.39
2014,10.44,0.0,14.0,8.0
2014,16.56,11.68,22.78,10.0
2014,2.89,0.0,5.0,-1.0
2014,2.0,0.0,3.0,1.0
2014,8.11,1.02,10.22,5.0
2014,14.5,4.32,21.0,8.39
2014,8.0,0.0,13.0,5.0
2014,5.33,0.76,8.22,3.0
2014,18.44,1.52,23.22,15.78
2014,5.83,0.25,8.0,2.0
2014,16.11,17.53,19.0,14.61
2014,11.89,0.0,16.0,8.61
2014,10.56,0.76,14.39,7.0
2014,7.72,0.0,10.61,6.0
2014,16.17,2.54,18.22,15.0
2014,8.17,18.8,14.39,5.78
2014,7.11,35.81,8.61,6.0
2014,5.33,12.45,7.0,2.89
2014,12.39,0.0,19.0,6.78
2014,11.89,13.21,17.78,7.78
2014,14.56,27.43,21.11,10.0
2014,17.56,13.21,22.28,14.0
2014,4.5,1.78,7.0,2.0
2014,15.22,0.0,19.22,10.11
2014,12.5,2.29,16.0,9.0
2014,20.33,9.91,26.5,14.0
2014,11.61,0.51,17.28,7.0
2014,17.22,3.3,20.61,14.0
2014,3.22,1.02,4.22,2.0
2014,15.28,19.81,16.39,14.0
2014,2.56,0.25,3.72,1.72
2014,21.11,0.0,27.22,11.78
2014,20.89,0.0,25.61,15.28
2014,7.94,0.0,10.11,6.0
2014,20.89,0.0,27.28,15.0
2014,19.39,0.0,25.11,12.0
2014,13.22,0.0,17.11,8.0
2014,5.44,0.0,12.0,-1.0
2014,26.28,0.0,32.0,19.28
2014,19.39,0.0,22.11,15.5
2014,12.39,0.0,20.0,4.0
2014,24.0,0.0,29.28,19.0
2014,1.83,0.0,4.5,0.0
2014,4.89,0.0,8.61,1.11
2014,23.56,0.0,28.61,16.5
2014,11.56,0.0,17.28,5.89
2014,6.11,0.0,10.61,2.0
2014,23.06,0.0,29.22,17.0
2014,9.5,0.0,13.0,7.0
2014,20.94,,26.61,14.72
2014,12.67,,15.72,9.0
2014,22.89,,30.0,18.0
2014,19.33,4.06,21.0,18.0
2014,-2.44,1.02,-0.89,-5.0
2014,16.44,1.02,20.5,11.11
2014,18.89,0.25,23.5,13.0
2014,20.83,3.05,25.5,18.0
2014,2.83,0.25,4.0,0.61
2014,19.78,0.25,25.0,16.0
2014,6.28,6.1,7.5,5.0
2014,22.61,4.06,28.78,18.39
2014,17.06,0.0,21.0,13.0
2014,16.06,1.78,21.39,11.5
2014,11.89,0.0,17.39,6.61
2014,4.44,0.0,9.39,1.0
2014,7.22,0.0,12.39,2.22
2014,7.78,0.0,11.5,4.5
2014,6.61,0.0,10.28,2.39
2014,6.17,15.24,10.0,2.61
2014,21.33,0.0,27.0,13.78
2014,8.56,0.0,12.28,3.0
2014,0.94,15.75,2.11,-0.39
2014,17.72,1.78,21.5,15.61
2014,9.56,2.29,14.22,7.0
2014,2.11,7.11,3.11,0.0
2014,22.11,3.81,28.39,17.5
2014,13.28,0.0,18.0,7.89
2014,11.06,0.76,15.0,6.61
2014,1.61,0.51,5.0,-1.0
2014,18.22,0.0,23.28,14.0
2014,4.78,0.76,7.89,1.61
2014,8.06,0.0,10.11,5.11
2014,-1.78,1.02,2.0,-5.28
2014,6.72,0.25,8.0,5.5
2014,10.83,1.52,14.0,5.0
2014,0.94,2.79,2.5,-0.72
2014,18.44,6.6,23.5,15.0
2014,12.89,0.0,17.22,8.89
2014,11.28,0.0,15.0,8.5
2014,9.44,0.51,14.0,4.72
2014,12.83,3.05,18.11,7.0
2014,9.0,0.51,13.0,5.0
2014,7.56,4.32,10.0,5.61
2014,7.39,0.76,13.61,2.0
2014,14.22,2.29,20.61,9.72
2014,18.11,0.51,23.0,15.0
2014,9.44,0.51,14.0,5.72
2014,14.39,1.78,17.0,11.72
2014,10.06,1.78,11.39,8.0
2014,4.83,6.35,6.39,1.72
2014,7.06,2.79,8.22,5.0
2014,16.17,0.0,22.89,8.28
2014,7.67,3.81,9.39,5.78
2014,16.67,1.02,21.28,13.78
2014,-4.39,0.25,-1.0,-9.61
2014,19.44,0.0,26.78,11.0
2014,21.28,0.0,26.39,16.72
2014,19.33,0.0,26.39,12.5
2014,13.56,0.0,16.39,11.0
2014,11.94,0.0,18.0,5.39
2014,14.39,0.0,21.22,8.0
2014,3.89,0.0,8.0,0.0
2014,13.0,0.0,20.0,5.39
2014,21.0,0.0,26.0,13.78
2014,-10.06,0.0,-5.39,-14.0
2014,14.11,0.0,20.28,7.5
2014,17.17,0.0,22.11,11.61
2014,24.39,0.0,31.22,18.11
2014,22.78,0.0,30.0,13.39
2014,23.83,0.0,30.11,15.0
2014,25.22,0.0,30.22,18.11
2014,6.56,0.0,10.5,3.89
2014,2.83,0.0,4.39,1.0
2014,-7.44,0.0,-5.0,-12.0
2014,14.61,0.0,20.39,9.39
2014,24.17,0.0,29.89,17.78
2014,15.17,0.0,22.0,9.5
2014,16.22,0.0,22.28,10.72
2014,4.67,0.0,11.0,1.72
2014,16.22,0.0,22.0,10.5
2014,24.44,0.0,31.61,16.28
2014,4.61,0.0,13.11,-2.0
2014,18.44,0.0,25.0,11.89
2014,7.39,0.0,11.22,4.0
2014,19.22,0.0,24.0,14.78
2014,6.17,0.0,12.0,2.0
2014,5.28,0.0,9.11,1.89
2014,14.22,0.0,18.0,10.89
2014,-7.44,,-5.0,-11.0
2014,6.67,,13.0,1.39
2014,16.78,,22.0,10.72
2014,8.72,,12.61,6.0
2014,15.94,,23.5,8.0
2014,11.17,,17.0,5.39
2014,18.33,3.05,24.61,13.0
2014,15.94,0.0,21.61,11.0
2014,12.56,0.0,18.11,5.0
2014,7.11,0.0,10.39,3.0
2014,10.72,0.0,18.0,4.0
2014,4.89,2.29,11.0,-1.0
2014,10.72,2.29,16.22,6.0
2014,-4.28,0.0,-1.0,-9.0
2014,14.28,0.0,20.5,7.0
2014,10.0,0.0,14.5,3.61
2014,10.67,0.0,16.39,7.0
2014,7.39,0.0,10.39,4.0
2014,22.0,0.0,27.0,16.61
2014,17.22,28.19,20.0,15.0
2014,17.39,7.62,21.0,13.0
2014,14.72,2.54,20.11,10.89
2014,6.17,17.02,9.39,2.0
2014,15.06,1.02,19.0,12.0
2014,14.72,0.51,20.0,9.0
2014,18.0,0.0,23.39,11.39
2014,2.94,0.0,4.61,2.0
2014,16.83,0.0,22.5,9.0
2014,17.72,6.86,24.5,15.28
2014,16.56,0.0,23.0,12.0
2014,19.44,0.0,23.0,16.0
2014,3.94,0.0,5.28,1.89
2014,5.39,7.11,9.11,1.72
2014,16.5,1.02,20.28,14.0
2014,23.0,0.0,29.5,18.89
2014,7.22,1.78,11.5,4.5
2014,15.33,24.89,16.61,13.0
2014,7.17,0.0,11.11,4.28
2014,4.11,0.0,5.11,2.11
2014,16.78,0.25,21.78,12.5
2014,23.0,9.91,27.72,17.0
2014,14.5,9.14,20.0,10.5
2014,4.78,1.78,7.0,2.28
2014,6.06,0.0,10.22,0.28
2014,8.61,17.02,11.0,7.0
2014,4.5,0.25,5.22,3.89
2014,14.72,13.97,16.72,11.89
2014,22.56,0.0,28.0,16.5
2014,16.44,0.0,22.28,11.0
2014,4.67,0.0,7.0,2.0
2014,22.06,0.0,28.0,15.11
2014,8.28,0.0,14.0,1.22
2014,1.83,0.0,7.11,-1.61
2014,18.0,0.0,26.0,10.28
2014,18.33,0.0,24.28,10.61
2014,22.61,0.0,28.0,16.0
2014,25.33,0.0,30.22,19.0
2014,18.39,0.0,23.39,14.5
2014,1.56,0.0,3.5,-1.22
2014,17.11,0.0,25.0,10.28
2014,13.28,0.0,16.0,10.72
2014,19.5,0.0,26.5,13.22
2014,21.72,0.0,27.11,14.5
2014,4.89,0.0,10.28,1.39
2014,23.0,0.0,29.22,17.5
